Order ID,Order Date,Customer ID,Product ID,Quantity,Country,Coffee Type,Coffee Name,Roast Type,Roast Name,Size,Unit Price,Sales,Loyalty Card
XQJ-86887-506,2021-11-06,66458-91190-YC,E-L-1,4,Ireland,Exc,Excelsa,L,Light,1.0,14.85,59.4,Yes
RUK-78200-416,2021-11-09,36192-07175-XC,L-D-0.2,2,United States,Lib,Liberica,D,Dark,0.2,3.885,7.77,No
JOM-80930-071,2021-11-10,54904-18397-UD,L-D-1,6,Ireland,Lib,Liberica,D,Dark,1.0,12.95,77.69999999999999,No
JQK-64922-985,2021-11-10,23779-10274-KN,R-M-2.5,3,United States,Rob,Robusta,M,Medium,2.5,22.884999999999998,68.655,Yes
BXH-62195-013,2021-11-11,94526-79230-GZ,A-M-1,4,United States,Ara,Arabica,M,Medium,1.0,11.25,45.0,Yes
UZL-46108-213,2021-11-11,75961-20170-RD,L-L-1,2,United States,Lib,Liberica,L,Light,1.0,15.85,31.7,No
SBI-60013-494,2021-11-12,55232-81621-BX,E-M-0.2,2,United States,Exc,Excelsa,M,Medium,0.2,4.125,8.25,No
MSJ-11909-468,2021-11-13,07878-45872-CC,E-D-2.5,5,United States,Exc,Excelsa,D,Dark,2.5,27.945,139.725,No
VFZ-91673-181,2021-11-13,10225-91535-AI,A-L-1,6,United States,Ara,Arabica,L,Light,1.0,12.95,77.69999999999999,Yes
CBT-55781-720,2021-11-15,97855-54761-IS,E-D-0.5,3,United States,Exc,Excelsa,D,Dark,0.5,7.29,21.87,Yes
RIU-02231-623,2021-11-16,25544-84179-QC,R-L-0.5,5,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,35.849999999999994,Yes
ENN-79947-323,2021-11-18,67847-82662-TE,L-M-0.5,2,United States,Lib,Liberica,M,Medium,0.5,8.73,17.46,No
ANM-16388-634,2021-11-19,77343-52608-FF,L-L-0.2,2,United States,Lib,Liberica,L,Light,0.2,4.755,9.51,No
AVH-56062-335,2021-11-21,18082-74419-QH,E-M-0.5,5,United States,Exc,Excelsa,M,Medium,0.5,8.25,41.25,No
QDO-57268-842,2021-11-21,57808-90533-UE,E-M-2.5,5,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,158.12499999999997,No
GGD-38107-641,2021-11-23,99562-88650-YF,L-M-1,4,United States,Lib,Liberica,M,Medium,1.0,14.55,58.2,No
UOG-94188-104,2021-11-23,92753-50029-SD,A-M-0.5,5,United States,Ara,Arabica,M,Medium,0.5,6.75,33.75,No
VKQ-39009-292,2021-11-23,57808-90533-UE,L-M-1,5,United States,Lib,Liberica,M,Medium,1.0,14.55,72.75,No
YUL-42750-776,2021-11-23,24845-36117-TI,L-M-0.2,2,United States,Lib,Liberica,M,Medium,0.2,4.365,8.73,Yes
GUU-40666-525,2021-11-24,68555-89840-GZ,A-L-0.2,3,United States,Ara,Arabica,L,Light,0.2,3.885,11.655,No
OFX-99147-470,2021-11-24,49860-68865-AB,R-M-1,6,United States,Rob,Robusta,M,Medium,1.0,9.95,59.699999999999996,Yes
WHQ-25197-475,2021-11-26,27536-28463-NJ,L-L-0.2,4,United States,Lib,Liberica,L,Light,0.2,4.755,19.02,Yes
MVI-04946-827,2021-11-27,62483-50867-OM,E-L-1,1,United Kingdom,Exc,Excelsa,L,Light,1.0,14.85,14.85,No
RUX-37995-892,2021-11-27,37762-09530-MP,L-D-2.5,4,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,119.13999999999999,Yes
QDU-45390-361,2021-11-28,03677-09134-BC,E-M-0.5,1,United States,Exc,Excelsa,M,Medium,0.5,8.25,8.25,No
QEY-71761-460,2021-11-29,35442-75769-PL,R-M-1,2,Ireland,Rob,Robusta,M,Medium,1.0,9.95,19.9,Yes
ZDK-84567-102,2021-11-29,58690-31815-VY,A-D-0.5,3,United States,Ara,Arabica,D,Dark,0.5,5.97,17.91,No
DSN-15872-519,2021-12-02,53809-98498-SN,L-L-2.5,4,United States,Lib,Liberica,L,Light,2.5,36.455,145.82,Yes
MVB-22135-665,2021-12-02,55621-06130-SA,A-D-1,1,United States,Ara,Arabica,D,Dark,1.0,9.95,9.95,Yes
UJV-32333-364,2021-12-03,86110-83695-YS,L-L-0.5,1,United States,Lib,Liberica,L,Light,0.5,9.51,9.51,No
KGZ-56395-231,2021-12-06,22221-71106-JD,A-D-0.5,1,United States,Ara,Arabica,D,Dark,0.5,5.97,5.97,No
HUB-47311-849,2021-12-07,04521-04300-OK,L-M-0.5,3,United States,Lib,Liberica,M,Medium,0.5,8.73,26.19,Yes
IRX-59256-644,2021-12-08,96446-62142-EN,A-D-0.2,3,Ireland,Ara,Arabica,D,Dark,0.2,2.985,8.955,Yes
ASG-27179-958,2021-12-10,12607-75113-UV,A-M-0.5,3,United States,Ara,Arabica,M,Medium,0.5,6.75,20.25,No
NLI-63891-565,2021-12-10,41899-00283-VK,E-M-0.2,5,United States,Exc,Excelsa,M,Medium,0.2,4.125,20.625,No
MUY-15309-209,2021-12-12,97152-03355-IW,L-D-1,3,United Kingdom,Lib,Liberica,D,Dark,1.0,12.95,38.849999999999994,No
KHG-33953-115,2021-12-13,78226-97287-JI,L-D-0.5,3,Ireland,Lib,Liberica,D,Dark,0.5,7.77,23.31,No
NZN-71683-705,2021-12-13,04921-85445-SL,A-L-2.5,6,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,178.70999999999998,Yes
VEA-31961-977,2021-12-15,51432-27169-KN,E-D-0.5,3,Ireland,Exc,Excelsa,D,Dark,0.5,7.29,21.87,No
VMT-10030-889,2021-12-15,87602-55754-VN,A-L-1,6,United States,Ara,Arabica,L,Light,1.0,12.95,77.69999999999999,No
LJN-34281-921,2021-12-17,52143-35672-JF,R-L-2.5,5,United States,Rob,Robusta,L,Light,2.5,27.484999999999996,137.42499999999998,No
WKB-21680-566,2021-12-17,96612-41722-VJ,A-M-0.5,3,Ireland,Ara,Arabica,M,Medium,0.5,6.75,20.25,No
HYR-03455-684,2021-12-19,29808-89098-XD,E-D-1,6,United States,Exc,Excelsa,D,Dark,1.0,12.15,72.9,No
HYR-03455-684,2021-12-19,29808-89098-XD,L-D-0.2,2,United States,Lib,Liberica,D,Dark,0.2,3.885,7.77,No
SRJ-79353-838,2021-12-19,77869-81373-AY,A-L-1,6,United States,Ara,Arabica,L,Light,1.0,12.95,77.69999999999999,No
DFS-49954-707,2021-12-21,39019-13649-CL,E-D-0.2,5,United States,Exc,Excelsa,D,Dark,0.2,3.645,18.225,Yes
OWH-11126-533,2021-12-21,25331-13794-SB,L-M-2.5,2,United States,Lib,Liberica,M,Medium,2.5,33.464999999999996,66.92999999999999,No
GEJ-39834-935,2021-12-25,49412-86877-VY,L-M-0.2,6,United States,Lib,Liberica,M,Medium,0.2,4.365,26.19,Yes
PKJ-30083-501,2021-12-27,76948-43532-JS,E-D-0.5,2,Ireland,Exc,Excelsa,D,Dark,0.5,7.29,14.58,No
XKK-06692-189,2021-12-27,86579-92122-OC,R-D-1,3,United States,Rob,Robusta,D,Dark,1.0,8.95,26.849999999999998,Yes
QAW-05889-019,2021-12-29,68810-07329-EU,L-M-0.5,5,United States,Lib,Liberica,M,Medium,0.5,8.73,43.650000000000006,Yes
LHX-81117-166,2021-12-31,01282-28364-RZ,R-L-1,4,United States,Rob,Robusta,L,Light,1.0,11.95,47.8,No
CVE-15042-481,2022-01-01,24972-55878-KX,R-L-1,2,United States,Rob,Robusta,L,Light,1.0,11.95,23.9,No
ELB-07929-407,2022-01-02,54004-04664-AA,A-M-2.5,2,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,51.74999999999999,Yes
JJX-83339-346,2022-01-02,32928-18158-OW,R-L-0.2,1,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,3.5849999999999995,Yes
LWJ-06793-303,2022-01-02,95424-67020-AP,R-M-2.5,2,Ireland,Rob,Robusta,M,Medium,2.5,22.884999999999998,45.769999999999996,Yes
XEY-48929-474,2022-01-02,21889-94615-WT,L-M-2.5,6,United States,Lib,Liberica,M,Medium,2.5,33.464999999999996,200.78999999999996,Yes
SNL-83703-516,2022-01-04,57976-33535-WK,L-M-2.5,3,United States,Lib,Liberica,M,Medium,2.5,33.464999999999996,100.39499999999998,Yes
SWP-88281-918,2022-01-10,77657-61366-FY,L-L-2.5,4,United States,Lib,Liberica,L,Light,2.5,36.455,145.82,No
QTG-93823-843,2022-01-12,46859-14212-FI,A-M-0.5,1,United Kingdom,Ara,Arabica,M,Medium,0.5,6.75,6.75,No
QTG-93823-843,2022-01-12,46859-14212-FI,E-D-0.5,3,United Kingdom,Exc,Excelsa,D,Dark,0.5,7.29,21.87,No
HGE-19842-613,2022-01-13,49401-45041-ZU,R-L-0.5,4,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,28.679999999999996,Yes
YAU-98893-150,2022-01-15,77043-48851-HG,L-M-1,3,United States,Lib,Liberica,M,Medium,1.0,14.55,43.650000000000006,No
ANK-59436-446,2022-01-17,17488-65879-XL,E-L-0.5,4,United States,Exc,Excelsa,L,Light,0.5,8.91,35.64,Yes
SCN-51395-066,2022-01-18,72164-90254-EJ,L-L-0.5,4,United States,Lib,Liberica,L,Light,0.5,9.51,38.04,No
IPP-31994-879,2022-01-21,65223-29612-CB,E-D-0.5,3,United States,Exc,Excelsa,D,Dark,0.5,7.29,21.87,Yes
PJS-30996-485,2022-01-21,86579-92122-OC,A-L-0.2,1,United States,Ara,Arabica,L,Light,0.2,3.885,3.885,Yes
PDB-98743-282,2022-01-23,51940-02669-OR,L-L-1,3,Ireland,Lib,Liberica,L,Light,1.0,15.85,47.55,No
FLM-82229-989,2022-01-24,73017-69644-MS,L-L-0.2,2,Ireland,Lib,Liberica,L,Light,0.2,4.755,9.51,No
ZGM-83108-823,2022-01-25,84132-22322-QT,E-L-1,1,Ireland,Exc,Excelsa,L,Light,1.0,14.85,14.85,No
LTP-31133-134,2022-01-26,66527-94478-PB,A-L-0.5,3,United States,Ara,Arabica,L,Light,0.5,7.77,23.31,No
OAM-76916-748,2022-01-27,63025-62939-AN,E-D-1,3,United States,Exc,Excelsa,D,Dark,1.0,12.15,36.45,Yes
ZMC-00336-619,2022-01-27,19849-12926-QF,A-M-0.5,4,United States,Ara,Arabica,M,Medium,0.5,6.75,27.0,Yes
BGB-67996-089,2022-01-30,06279-72603-JE,R-D-1,5,United States,Rob,Robusta,D,Dark,1.0,8.95,44.75,No
KJB-98240-098,2022-01-30,77746-08153-PM,L-L-1,5,United States,Lib,Liberica,L,Light,1.0,15.85,79.25,Yes
XHI-30227-581,2022-01-31,54619-08558-ZU,L-D-2.5,6,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,178.70999999999998,No
YES-51109-625,2022-01-31,91895-55605-LS,E-L-0.5,4,United Kingdom,Exc,Excelsa,L,Light,0.5,8.91,35.64,No
LAW-80062-016,2022-02-03,34546-70516-LR,E-M-0.5,6,Ireland,Exc,Excelsa,M,Medium,0.5,8.25,49.5,No
GUG-45603-775,2022-02-06,40959-32642-DN,L-L-0.2,5,United States,Lib,Liberica,L,Light,0.2,4.755,23.775,Yes
XUE-87260-201,2022-02-08,89646-21249-OH,R-M-0.2,6,United States,Rob,Robusta,M,Medium,0.2,2.985,17.91,No
LAA-41879-001,2022-02-10,11408-81032-UR,L-L-2.5,1,United States,Lib,Liberica,L,Light,2.5,36.455,36.455,No
FEO-11834-332,2022-02-11,95399-57205-HI,A-D-0.2,4,United States,Ara,Arabica,D,Dark,0.2,2.985,11.94,Yes
HTR-21838-286,2022-02-11,24669-76297-SF,A-L-1,2,United States,Ara,Arabica,L,Light,1.0,12.95,25.9,No
JNA-21450-177,2022-02-11,54798-14109-HC,A-D-1,3,United States,Ara,Arabica,D,Dark,1.0,9.95,29.849999999999998,Yes
NHI-23264-055,2022-02-15,44799-09711-XW,A-D-0.5,4,United States,Ara,Arabica,D,Dark,0.5,5.97,23.88,Yes
UHW-74617-126,2022-02-16,90816-65619-LM,E-D-2.5,2,United States,Exc,Excelsa,D,Dark,2.5,27.945,55.89,No
WMP-68847-770,2022-02-16,37490-01572-JW,L-L-0.2,1,United States,Lib,Liberica,L,Light,0.2,4.755,4.755,No
SLD-63003-334,2022-02-17,55515-37571-RS,L-M-0.2,6,United States,Lib,Liberica,M,Medium,0.2,4.365,26.19,No
LXK-00634-611,2022-02-20,94091-86957-HX,R-L-1,3,Ireland,Rob,Robusta,L,Light,1.0,11.95,35.849999999999994,No
WAI-89905-069,2022-02-21,47011-57815-HJ,A-L-0.5,3,United States,Ara,Arabica,L,Light,0.5,7.77,23.31,No
EMA-63190-618,2022-02-28,90993-98984-JK,E-M-0.2,1,United States,Exc,Excelsa,M,Medium,0.2,4.125,4.125,Yes
TBU-65158-068,2022-02-28,60357-65386-RD,E-D-1,2,United States,Exc,Excelsa,D,Dark,1.0,12.15,24.3,No
UCZ-59708-525,2022-03-04,05501-86351-NX,L-D-2.5,3,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,89.35499999999999,Yes
WRP-39846-614,2022-03-04,47493-68564-YM,A-L-2.5,5,Ireland,Ara,Arabica,L,Light,2.5,29.784999999999997,148.92499999999998,Yes
TIR-71396-998,2022-03-06,14204-14186-LA,R-D-2.5,4,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,82.33999999999999,Yes
MZL-81126-390,2022-03-08,48464-99723-HK,A-L-0.2,6,United States,Ara,Arabica,L,Light,0.2,3.885,23.31,Yes
MZL-81126-390,2022-03-08,48464-99723-HK,A-M-0.2,2,United States,Ara,Arabica,M,Medium,0.2,3.375,6.75,Yes
XKO-54097-932,2022-03-10,32743-78448-KT,E-M-0.5,3,United States,Exc,Excelsa,M,Medium,0.5,8.25,24.75,Yes
RUJ-30649-712,2022-03-11,93224-71517-WV,L-L-0.2,2,United States,Lib,Liberica,L,Light,0.2,4.755,9.51,Yes
WWH-92259-198,2022-03-11,35256-12529-FT,L-D-1,4,United States,Lib,Liberica,D,Dark,1.0,12.95,51.8,Yes
WDV-73864-037,2022-03-13,66044-25298-TA,L-M-0.5,5,United States,Lib,Liberica,M,Medium,0.5,8.73,43.650000000000006,Yes
WRT-40778-247,2022-03-13,54810-81899-HL,R-L-1,4,United States,Rob,Robusta,L,Light,1.0,11.95,47.8,No
CFZ-53492-600,2022-03-14,64896-18468-BT,L-M-0.2,1,United Kingdom,Lib,Liberica,M,Medium,0.2,4.365,4.365,No
MEK-85120-243,2022-03-15,06623-54610-HC,R-L-0.2,3,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,10.754999999999999,No
VEM-79839-466,2022-03-16,32743-78448-KT,R-L-2.5,5,United States,Rob,Robusta,L,Light,2.5,27.484999999999996,137.42499999999998,Yes
OVO-01283-090,2022-03-17,15958-25089-OS,L-L-2.5,2,United States,Lib,Liberica,L,Light,2.5,36.455,72.91,Yes
PVI-72795-960,2022-03-17,68239-74809-TF,E-L-2.5,3,Ireland,Exc,Excelsa,L,Light,2.5,34.154999999999994,102.46499999999997,No
MJZ-93232-402,2022-03-20,17816-67941-ZS,E-D-0.2,1,United States,Exc,Excelsa,D,Dark,0.2,3.645,3.645,Yes
UHP-24614-199,2022-03-20,67953-79896-AC,A-M-1,4,United States,Ara,Arabica,M,Medium,1.0,11.25,45.0,No
PUH-55647-976,2022-03-22,06624-54037-BQ,R-M-0.2,2,United States,Rob,Robusta,M,Medium,0.2,2.985,5.97,No
LIN-88046-551,2022-03-23,10725-45724-CO,R-L-0.5,4,Ireland,Rob,Robusta,L,Light,0.5,7.169999999999999,28.679999999999996,No
TKN-58485-031,2022-03-23,38890-22576-UI,R-D-1,2,Ireland,Rob,Robusta,D,Dark,1.0,8.95,17.9,No
GTS-22482-014,2022-03-24,36769-16558-SX,L-M-2.5,4,United States,Lib,Liberica,M,Medium,2.5,33.464999999999996,133.85999999999999,Yes
KRZ-13868-122,2022-03-24,86779-84838-EJ,E-L-1,3,United States,Exc,Excelsa,L,Light,1.0,14.85,44.55,No
NQZ-82067-394,2022-03-25,72320-29738-EB,R-L-2.5,1,United Kingdom,Rob,Robusta,L,Light,2.5,27.484999999999996,27.484999999999996,No
IZU-90429-382,2022-03-26,33011-52383-BA,A-L-1,3,United States,Ara,Arabica,L,Light,1.0,12.95,38.849999999999994,Yes
RJV-08261-583,2022-03-26,48497-29281-FE,A-D-0.2,5,United States,Ara,Arabica,D,Dark,0.2,2.985,14.924999999999999,Yes
UOM-71431-481,2022-03-26,65732-22589-OW,R-D-2.5,1,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,20.584999999999997,Yes
YQU-65147-580,2022-03-26,80247-70000-HT,R-D-2.5,1,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,20.584999999999997,No
IKK-62234-199,2022-03-31,91190-84826-IQ,L-L-0.5,6,United States,Lib,Liberica,L,Light,0.5,9.51,57.06,Yes
SOK-43535-680,2022-04-04,58443-95866-YO,E-M-0.5,3,United States,Exc,Excelsa,M,Medium,0.5,8.25,24.75,No
GNZ-46006-527,2022-04-05,95875-73336-RG,L-D-0.2,3,United States,Lib,Liberica,D,Dark,0.2,3.885,11.655,Yes
MGQ-98961-173,2022-04-05,83895-90735-XH,L-L-0.5,4,United States,Lib,Liberica,L,Light,0.5,9.51,38.04,No
RTL-16205-161,2022-04-05,90440-62727-HI,A-M-0.5,1,United States,Ara,Arabica,M,Medium,0.5,6.75,6.75,Yes
KHK-13105-388,2022-04-08,46242-54946-ZW,A-M-1,6,United States,Ara,Arabica,M,Medium,1.0,11.25,67.5,Yes
KZR-33023-209,2022-04-08,21177-40725-CF,E-L-1,3,United States,Exc,Excelsa,L,Light,1.0,14.85,44.55,No
SFB-97929-779,2022-04-08,85425-33494-HQ,E-D-0.5,4,Ireland,Exc,Excelsa,D,Dark,0.5,7.29,29.16,Yes
WKL-27981-758,2022-04-08,73699-93557-FZ,A-M-2.5,2,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,51.74999999999999,Yes
FQK-28730-361,2022-04-12,22725-79522-GP,R-M-1,6,United States,Rob,Robusta,M,Medium,1.0,9.95,59.699999999999996,No
YIT-15877-117,2022-04-13,24155-79322-EQ,R-D-1,1,Ireland,Rob,Robusta,D,Dark,1.0,8.95,8.95,Yes
RXF-37618-213,2022-04-15,32948-34398-HC,R-L-0.5,1,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,7.169999999999999,Yes
ICC-73030-502,2022-04-16,59480-02795-IU,A-L-1,3,United States,Ara,Arabica,L,Light,1.0,12.95,38.849999999999994,Yes
KRW-91640-596,2022-04-22,70879-00984-FJ,R-L-0.5,3,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,21.509999999999998,No
CZG-86544-655,2022-04-23,69443-77665-QW,A-L-0.5,2,Ireland,Ara,Arabica,L,Light,0.5,7.77,15.54,Yes
UHK-63283-868,2022-04-24,16809-16936-WF,A-M-0.5,1,United States,Ara,Arabica,M,Medium,0.5,6.75,6.75,Yes
FOJ-02234-063,2022-04-25,59081-87231-VP,E-D-2.5,1,United States,Exc,Excelsa,D,Dark,2.5,27.945,27.945,Yes
DGC-21813-731,2022-04-27,43606-83072-OA,L-D-0.2,2,United States,Lib,Liberica,D,Dark,0.2,3.885,7.77,No
JBQ-93412-846,2022-04-27,69037-66822-DW,E-L-2.5,4,Ireland,Exc,Excelsa,L,Light,2.5,34.154999999999994,136.61999999999998,Yes
PKN-19556-918,2022-04-29,00445-42781-KX,E-L-0.2,6,Ireland,Exc,Excelsa,L,Light,0.2,4.455,26.73,Yes
PKN-19556-918,2022-04-29,00445-42781-KX,L-D-0.5,4,Ireland,Lib,Liberica,D,Dark,0.5,7.77,31.08,Yes
PKN-19556-918,2022-04-29,00445-42781-KX,A-D-0.2,1,Ireland,Ara,Arabica,D,Dark,0.2,2.985,2.985,Yes
PKN-19556-918,2022-04-29,00445-42781-KX,R-D-2.5,5,Ireland,Rob,Robusta,D,Dark,2.5,20.584999999999997,102.92499999999998,Yes
MDC-03318-645,2022-04-30,43974-44760-QI,A-L-0.2,2,United States,Ara,Arabica,L,Light,0.2,3.885,7.77,No
GND-08192-056,2022-05-01,17088-16989-PL,L-D-0.5,2,United States,Lib,Liberica,D,Dark,0.5,7.77,15.54,Yes
VGM-24161-361,2022-05-01,71034-49694-CS,E-M-2.5,2,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,63.24999999999999,Yes
VZH-86274-142,2022-05-02,53120-45532-KL,R-L-1,5,Ireland,Rob,Robusta,L,Light,1.0,11.95,59.75,Yes
AEZ-13242-456,2022-05-04,62494-09113-RP,R-M-0.5,5,United States,Rob,Robusta,M,Medium,0.5,5.97,29.849999999999998,No
SDB-77492-188,2022-05-05,64815-54078-HH,E-L-1,5,United States,Exc,Excelsa,L,Light,1.0,14.85,74.25,Yes
MBT-23379-866,2022-05-10,82990-92703-IX,L-L-1,5,United States,Lib,Liberica,L,Light,1.0,15.85,79.25,No
GPU-65651-504,2022-05-11,83947-45528-ET,E-M-2.5,2,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,63.24999999999999,No
HXA-72415-025,2022-05-12,93417-12322-YB,A-D-2.5,2,Ireland,Ara,Arabica,D,Dark,2.5,22.884999999999998,45.769999999999996,Yes
TZU-64255-831,2022-05-13,34666-76738-SQ,R-D-2.5,2,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,41.169999999999995,No
YZA-25234-630,2022-05-13,89757-51438-HX,E-D-0.2,2,United States,Exc,Excelsa,D,Dark,0.2,3.645,7.29,No
ZJE-89333-489,2022-05-13,08694-57330-XR,L-D-2.5,1,Ireland,Lib,Liberica,D,Dark,2.5,29.784999999999997,29.784999999999997,Yes
FBD-56220-430,2022-05-16,59205-20324-NB,R-L-0.2,6,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,21.509999999999998,Yes
GMM-72397-378,2022-05-16,45899-92796-EI,R-L-0.2,4,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,14.339999999999998,No
PKR-88575-066,2022-05-17,28728-47861-TZ,E-L-0.2,1,United States,Exc,Excelsa,L,Light,0.2,4.455,4.455,Yes
SNZ-65340-705,2022-05-20,21134-81676-FR,L-L-0.2,1,Ireland,Lib,Liberica,L,Light,0.2,4.755,4.755,Yes
VSS-56247-688,2022-05-21,08360-19442-GB,L-M-2.5,4,United States,Lib,Liberica,M,Medium,2.5,33.464999999999996,133.85999999999999,No
SHT-04865-419,2022-05-22,69215-90789-DL,R-L-0.2,4,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,14.339999999999998,Yes
YLY-35287-172,2022-05-23,69410-04668-MA,A-D-0.5,5,United States,Ara,Arabica,D,Dark,0.5,5.97,29.849999999999998,No
ESR-54041-053,2022-05-24,59771-90302-OF,A-L-0.5,6,United States,Ara,Arabica,L,Light,0.5,7.77,46.62,Yes
UJG-34731-295,2022-05-26,15764-22559-ZT,A-M-2.5,1,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,25.874999999999996,No
ZCR-15721-658,2022-05-26,28327-84469-ND,A-M-1,4,United States,Ara,Arabica,M,Medium,1.0,11.25,45.0,No
ERC-54560-934,2022-05-30,11932-85629-CU,R-D-2.5,6,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,123.50999999999999,No
DLV-65840-759,2022-05-31,77192-72145-RG,L-M-1,2,United States,Lib,Liberica,M,Medium,1.0,14.55,29.1,Yes
XNU-83276-288,2022-06-01,98185-92775-KT,R-M-0.5,1,United States,Rob,Robusta,M,Medium,0.5,5.97,5.97,No
AAQ-13644-699,2022-06-03,46296-42617-OQ,R-D-1,4,United States,Rob,Robusta,D,Dark,1.0,8.95,35.8,Yes
CWT-27056-328,2022-06-04,18570-80998-ZS,E-D-0.2,6,United States,Exc,Excelsa,D,Dark,0.2,3.645,21.87,Yes
YDS-02797-307,2022-06-05,06058-48844-PI,E-M-2.5,4,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,126.49999999999999,Yes
DUV-12075-132,2022-06-06,62494-09113-RP,E-D-0.2,5,United States,Exc,Excelsa,D,Dark,0.2,3.645,18.225,No
DUV-12075-132,2022-06-06,62494-09113-RP,L-D-0.5,2,United States,Lib,Liberica,D,Dark,0.5,7.77,15.54,No
XDU-05471-219,2022-06-06,60308-06944-GS,R-L-0.5,1,Ireland,Rob,Robusta,L,Light,0.5,7.169999999999999,7.169999999999999,No
FYQ-78248-319,2022-06-07,25473-43727-BY,R-M-2.5,5,United States,Rob,Robusta,M,Medium,2.5,22.884999999999998,114.42499999999998,No
RFG-28227-288,2022-06-07,68605-21835-UF,A-L-0.5,6,United States,Ara,Arabica,L,Light,0.5,7.77,46.62,No
BAF-42286-205,2022-06-08,43074-00987-PB,R-M-2.5,4,United States,Rob,Robusta,M,Medium,2.5,22.884999999999998,91.53999999999999,No
BLV-60087-454,2022-06-08,84493-71314-WX,E-L-0.2,3,Ireland,Exc,Excelsa,L,Light,0.2,4.455,13.365,No
BLV-60087-454,2022-06-08,84493-71314-WX,A-M-0.5,5,Ireland,Ara,Arabica,M,Medium,0.5,6.75,33.75,No
HEL-86709-449,2022-06-10,86579-92122-OC,E-D-2.5,1,United States,Exc,Excelsa,D,Dark,2.5,27.945,27.945,Yes
AOT-70449-651,2022-06-11,53414-73391-CR,R-D-2.5,5,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,102.92499999999998,Yes
QJB-90477-635,2022-06-12,89714-19856-WX,L-L-2.5,4,United States,Lib,Liberica,L,Light,2.5,36.455,145.82,No
ZSO-58292-191,2022-06-12,66794-66795-VW,R-D-0.5,4,United States,Rob,Robusta,D,Dark,0.5,5.369999999999999,21.479999999999997,No
SCL-94540-788,2022-06-13,16123-07017-TY,E-L-2.5,6,United States,Exc,Excelsa,L,Light,2.5,34.154999999999994,204.92999999999995,No
DCI-96254-548,2022-06-14,94091-86957-HX,A-D-0.2,6,Ireland,Ara,Arabica,D,Dark,0.2,2.985,17.91,No
BRB-40903-533,2022-06-15,09020-56774-GU,E-L-0.2,3,United States,Exc,Excelsa,L,Light,0.2,4.455,13.365,Yes
MIS-54381-047,2022-06-15,39276-95489-XV,A-D-0.5,5,Ireland,Ara,Arabica,D,Dark,0.5,5.97,29.849999999999998,Yes
MKE-75518-399,2022-06-17,62588-82624-II,A-M-1,3,United Kingdom,Ara,Arabica,M,Medium,1.0,11.25,33.75,No
JSN-73975-443,2022-06-27,93047-98331-DD,L-M-0.5,1,United States,Lib,Liberica,M,Medium,0.5,8.73,8.73,Yes
FVH-29271-315,2022-06-30,74415-50873-FC,A-D-0.5,3,Ireland,Ara,Arabica,D,Dark,0.5,5.97,17.91,Yes
JPB-45297-000,2022-07-01,83105-86631-IU,R-L-0.2,4,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,14.339999999999998,No
SZW-48378-399,2022-07-02,34136-36674-OM,R-M-1,5,United States,Rob,Robusta,M,Medium,1.0,9.95,49.75,No
JKC-64636-831,2022-07-05,52098-80103-FD,A-M-2.5,2,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,51.74999999999999,Yes
XWC-20610-167,2022-07-07,08350-81623-TF,E-D-0.2,2,United States,Exc,Excelsa,D,Dark,0.2,3.645,7.29,Yes
VZO-97265-841,2022-07-08,87049-37901-FU,R-M-0.2,4,United States,Rob,Robusta,M,Medium,0.2,2.985,11.94,No
FLI-11493-954,2022-07-09,80454-42225-FT,A-L-0.5,4,United States,Ara,Arabica,L,Light,0.5,7.77,31.08,No
FBZ-64200-586,2022-07-12,51738-61457-RS,E-M-2.5,2,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,63.24999999999999,Yes
LTD-96842-834,2022-07-12,00246-15080-LE,L-D-2.5,6,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,178.70999999999998,No
